customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,Churn_Yes,synthetic_anomaly
C3813,0,0,0,1,19,1,0,51.48,978.12,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,0
C3814,1,0,0,1,47,1,1,78.68,3697.96,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,0
C3815,1,0,1,1,20,1,1,81.62,1632.4,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
C3816,0,0,1,0,36,1,1,85.96,3094.56,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
C3817,0,1,1,0,33,0,1,119.44,3941.52,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0
C3818,1,0,0,1,27,1,0,58.94,1591.38,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
C3819,0,0,1,1,9,1,0,32.02,288.18,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,0
C3820,0,0,1,0,41,1,0,32.07,1314.87,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
C3821,0,0,1,1,71,1,1,70.05,4973.55,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,0
C3822,1,0,1,0,46,1,0,57.14,2628.44,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,0
C3823,0,0,1,1,53,1,1,111.14,5890.42,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,0
C3824,0,1,0,0,57,1,0,70.12,3996.84,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,0
C3825,0,1,0,0,2,1,1,64.1,128.2,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C3826,1,0,1,0,57,1,0,105.96,6039.72,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,0
C3827,0,0,1,0,17,1,1,99.2,1686.4,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,0
C3828,0,0,0,0,47,1,0,90.82,4268.54,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0
C3829,1,0,0,1,70,1,0,71.79,5025.3,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,0
C3830,0,0,0,0,64,1,0,41.94,2684.16,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,0
C3831,0,1,0,0,29,1,1,75.88,2200.52,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0
C3832,1,0,1,1,60,1,1,29.81,1788.6,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0
C3833,0,0,1,1,44,1,0,72.75,3201.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
C3834,1,0,1,0,9,1,0,104.85,943.65,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,0
C3835,0,0,1,0,17,1,1,70.53,1199.01,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
C3836,0,0,1,0,340,1,1,0.0,0.0,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
C3837,0,0,1,1,65,0,1,21.19,1377.35,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,0
C3838,1,0,0,0,64,1,0,105.77,6769.28,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0
C3839,0,0,0,0,27,1,1,40.88,1103.76,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,0
C3840,1,0,0,0,23,0,1,71.62,1647.26,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,0
C3841,0,0,1,0,58,1,0,97.23,5639.34,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,0
C3842,0,0,1,1,1,1,1,43.83,43.83,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0
C3843,1,0,0,1,64,0,1,93.22,5966.08,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,0
C3844,1,0,0,0,43,1,0,25.68,1104.24,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,0
C3845,1,1,0,1,45,1,0,94.36,4246.2,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,0
C3846,0,0,0,1,31,1,1,24.53,760.43,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,0
C3847,1,0,1,1,70,1,1,46.27,3238.9,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,0
C3848,1,0,0,1,53,1,0,44.18,2341.54,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C3849,1,0,1,1,3,1,0,108.92,326.76,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,0
C3850,1,0,1,0,37,1,0,72.52,2683.24,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,0
C3851,1,0,0,1,61,1,1,103.99,6343.39,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,0
C3852,1,0,1,1,5,0,0,77.39,386.95,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,0
C3853,1,0,1,1,53,1,1,100.3,5315.9,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,0
C3854,0,0,1,0,17,1,0,74.24,1262.08,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
C3855,1,0,1,0,36,0,0,63.89,2300.04,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,0
C3856,0,1,1,1,63,1,1,85.11,5361.93,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
C3857,0,0,1,1,35,1,0,47.22,1652.7,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
C3858,0,0,1,1,2,1,1,111.71,223.42,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
C3859,1,0,0,0,1,1,0,110.63,110.63,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,0
C3860,1,0,1,1,53,1,0,25.42,1347.26,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,0
C3861,0,0,0,1,67,1,1,111.51,7471.17,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
C3862,0,0,1,0,21,1,1,36.55,767.55,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,0
C3863,0,0,0,0,67,1,1,87.49,5861.83,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,0
C3864,1,0,1,1,32,1,1,101.96,3262.72,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
C3865,1,0,1,1,4,1,1,42.61,170.44,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,0
C3866,1,0,1,1,38,1,1,29.49,1120.62,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,0
C3867,1,0,0,0,70,1,0,95.13,6659.1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
C3868,0,0,0,0,18,1,0,63.13,1136.34,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
C3869,1,0,0,1,69,1,1,67.64,4667.16,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,True,0
C3870,1,1,0,0,46,1,0,95.71,4402.66,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
C3871,0,0,0,1,28,0,1,43.89,1228.92,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0
C3872,0,0,1,1,49,1,1,27.91,1367.59,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,0
C3873,1,0,1,0,28,1,0,115.69,3239.32,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,0
C3874,1,0,0,1,6,1,1,89.37,536.22,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,0
C3875,0,1,0,0,62,1,1,84.52,5240.24,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
C3876,0,0,1,1,26,1,0,51.96,1350.96,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
C3877,0,0,0,0,40,1,1,119.56,4782.4,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,0
C3878,0,0,0,1,53,1,1,40.7,2157.1,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0
C3879,0,1,1,1,5,1,0,36.17,180.85,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,0
C3880,1,0,0,0,51,1,1,50.46,2573.46,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,0
C3881,1,0,0,1,26,1,0,93.37,2427.62,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,0
C3882,0,0,1,0,39,1,1,42.18,1645.02,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,0
C3883,1,0,0,0,160,1,1,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,1
C3884,1,0,0,1,55,1,0,72.02,3961.1,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,0
C3885,1,0,0,0,13,0,0,84.29,1095.77,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0
C3886,0,0,0,1,7,1,1,33.22,232.54,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0
C3887,1,0,0,0,29,1,0,84.77,2458.33,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,0
C3888,1,0,0,0,8,1,1,56.87,454.96,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,0
C3889,1,0,0,1,17,1,0,53.31,906.27,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,0
C3890,1,0,1,0,47,1,0,26.06,1224.82,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,0
C3891,0,0,1,1,58,1,0,117.34,6805.72,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0
C3892,1,0,1,0,49,1,1,88.7,4346.3,False,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,0
C3893,0,1,1,0,22,1,1,28.19,620.18,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,0
C3894,1,0,0,1,58,1,0,55.36,3210.88,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,0
C3895,0,0,0,0,29,1,1,26.17,758.93,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
C3896,0,1,1,0,13,1,0,73.24,952.12,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,0
C3897,0,0,1,1,54,1,1,89.41,4828.14,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,0
C3898,0,0,0,0,37,1,0,23.77,879.49,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0
C3899,1,0,1,0,26,1,1,112.06,2913.56,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0
C3900,0,0,0,1,47,1,1,56.16,2639.52,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,0
C3901,0,0,1,0,52,1,0,41.95,2181.4,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0
C3902,0,0,1,0,16,1,1,31.25,500.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,0
C3903,0,0,1,1,8,1,1,32.85,262.8,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
C3904,0,1,1,1,37,0,0,104.68,3873.16,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
C3905,0,0,0,1,3,1,1,66.97,200.91,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0
C3906,0,0,1,1,45,1,1,99.44,4474.8,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,0
C3907,0,1,1,0,31,1,1,41.16,1275.96,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,0
C3908,1,0,1,1,15,1,0,50.43,756.45,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0
C3909,1,1,1,1,43,1,1,60.09,2583.87,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,0
C3910,1,0,0,0,27,1,1,64.36,1737.72,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,0
C3911,1,0,0,0,27,1,1,27.96,754.92,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
C3912,1,0,0,0,15,1,0,22.59,338.85,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,0
C3913,1,0,0,0,48,1,1,119.58,5739.84,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,0
C3914,1,0,1,0,65,0,1,85.99,5589.35,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,0
C3915,1,1,1,1,44,1,1,23.59,1037.96,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
C3916,0,1,0,0,17,0,0,96.8,1645.6,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,0
C3917,0,0,0,0,60,1,1,54.83,3289.8,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,0
C3918,0,0,0,1,8,1,1,99.24,793.92,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
C3919,1,0,1,1,20,1,1,114.88,2297.6,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0
C3920,1,1,0,1,2,1,1,20.71,41.42,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0
C3921,0,0,0,1,61,1,1,116.36,7097.96,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
C3922,1,1,1,0,3,0,1,34.91,104.73,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,0
C3923,0,0,1,0,39,1,0,48.32,1884.48,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,0
C3924,1,0,0,1,13,1,1,81.95,1065.35,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
C3925,1,0,1,0,15,0,1,91.02,1365.3,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
C3926,0,0,0,0,43,1,0,35.36,1520.48,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,0
C3927,1,0,0,1,57,1,1,31.96,1821.72,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0
C3928,1,1,1,0,1,1,1,47.23,47.23,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
C3929,0,0,1,0,11,1,0,51.21,563.31,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0
C3930,1,0,0,0,20,1,1,50.46,1009.2,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
C3931,0,0,1,0,67,1,0,35.47,2376.49,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,0
C3932,1,0,0,1,4,1,0,117.02,468.08,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,0
C3933,1,0,1,0,12,1,0,99.4,1192.8,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C3934,0,1,1,1,29,1,1,117.96,3420.84,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0
C3935,1,1,0,0,23,0,0,28.57,657.11,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0
C3936,0,0,0,0,3,1,0,25.71,77.13,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0
C3937,0,0,0,1,190,1,0,0.0,0.0,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,1
C3938,0,0,0,1,43,1,1,80.68,3469.24,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
C3939,1,1,0,1,12,1,0,82.79,993.48,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
C3940,0,0,0,1,49,1,0,27.51,1347.99,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
C3941,0,0,0,0,4,1,0,104.07,416.28,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,0
C3942,0,1,1,1,52,1,0,67.95,3533.4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,0
C3943,1,1,1,1,18,1,1,55.55,999.9,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,0
C3944,0,0,0,1,16,1,1,69.45,1111.2,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
C3945,1,0,0,0,14,1,0,22.13,309.82,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0
C3946,0,0,0,1,62,1,1,39.94,2476.28,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,0
C3947,1,0,0,1,36,1,1,119.85,4314.6,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,0
C3948,0,0,0,1,49,1,1,74.36,3643.64,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,0
C3949,0,0,0,1,14,1,1,26.01,364.14,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0
C3950,1,0,1,1,4,1,0,47.87,191.48,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0
C3951,0,0,1,1,2,1,0,36.85,73.7,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,0
C3952,0,0,1,1,31,1,1,112.32,3481.92,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,0
C3953,1,0,0,1,23,1,0,100.23,2305.29,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0
C3954,1,1,0,0,55,1,0,73.78,4057.9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0
C3955,0,0,1,1,56,0,1,115.08,6444.48,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
C3956,1,1,1,0,22,1,0,56.03,1232.66,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
C3957,1,0,1,0,31,1,1,106.23,3293.13,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,0
C3958,0,0,1,0,27,1,0,65.69,1773.63,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,0
C3959,1,1,1,0,240,0,1,0.0,0.0,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,1
C3960,0,0,1,0,45,1,0,109.87,4944.15,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0
C3961,1,0,0,1,230,1,1,0.0,0.0,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,1
C3962,0,0,0,0,15,1,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,1
C3963,1,0,1,1,24,1,1,37.62,902.88,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0
C3964,0,0,1,1,69,1,1,47.46,3274.74,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0
C3965,0,0,0,0,24,1,0,40.74,977.76,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,0
C3966,1,0,0,0,12,1,1,57.6,691.2,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,0
C3967,1,0,0,1,14,1,1,69.68,975.52,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
C3968,0,0,0,0,5,1,1,0.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
C3969,0,0,1,0,56,1,0,110.78,6203.68,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,0
C3970,0,0,0,1,0,1,1,18.25,0.0,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,0
C3971,1,0,0,0,42,1,0,32.11,1348.62,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
C3972,0,0,0,0,28,1,1,18.86,528.08,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,0
C3973,0,0,0,0,6,1,1,118.63,711.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
C3974,1,0,1,0,63,1,1,59.89,3773.07,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,0
C3975,1,0,1,0,53,1,1,37.99,2013.47,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
C3976,1,0,0,1,59,1,0,30.1,1775.9,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,0
C3977,0,0,1,0,67,1,0,55.78,3737.26,False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,0
C3978,1,1,1,1,65,1,1,117.54,7640.1,False,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,0
C3979,1,1,1,0,50,1,0,73.97,3698.5,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,0
C3980,0,0,0,1,38,1,0,54.13,2056.94,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,0
C3981,1,0,1,0,50,1,0,55.18,2759.0,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,0
C3982,0,0,1,0,32,1,1,29.97,959.04,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,0
C3983,0,1,0,1,13,1,1,70.73,919.49,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,0
C3984,0,1,0,0,27,1,1,61.27,1654.29,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0
C3985,0,0,1,1,33,1,0,92.34,3047.22,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,0
C3986,0,0,0,1,15,1,1,0.0,0.0,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,1
C3987,0,0,0,1,61,0,0,32.01,1952.61,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
C3988,0,1,1,0,65,1,1,77.31,5025.15,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
C3989,1,1,1,1,30,1,0,93.68,2810.4,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,0
C3990,1,0,0,0,35,1,1,68.75,2406.25,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,0
C3991,0,0,1,0,60,1,0,98.58,5914.8,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
C3992,1,0,1,1,32,1,1,103.79,3321.28,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,0
C3993,0,0,0,1,49,1,0,111.5,5463.5,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
C3994,0,1,1,1,37,1,0,56.57,2093.09,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
C3995,0,0,1,1,19,1,1,110.24,2094.56,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,0
C3996,1,0,1,0,57,1,1,90.32,5148.24,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,0
C3997,1,0,1,1,13,1,0,81.74,1062.62,False,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,0
C3998,1,0,1,1,16,1,1,74.48,1191.68,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
C3999,0,1,1,0,49,1,1,20.01,980.49,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,0
